layers,neurons,epochs,batch.size,regularization,selection,MSE_training,MSE_CV,MAE_training,MAE_CV,R2_training,R2_CV
1,20,50,5,NA,1,20.109821612265588,58.37261983127114,2.8894335332059065,5.6575303692509635,0.8637299512126945,0.5900802994595519
2,20,50,5,NA,1,16.484907455560045,63.26830971146825,2.8331301679417193,6.012780518058971,0.889097267485995,0.5860457772361095
3,20,50,5,NA,1,14.667329854123231,55.20868341299757,2.5666592102012267,5.628166856471196,0.899434479857944,0.605995131921912
4,20,50,5,NA,1,13.731091482780267,68.29744451687291,2.379335386820372,6.079022125204464,0.9012886142938176,0.5515647981404915
1,50,50,5,NA,1,14.426401512197641,62.42141099413603,2.5791504199711404,5.908997062154451,0.8906220344837972,0.5893219084443372
2,50,50,5,NA,1,12.586627937300463,63.359209632075576,2.2636556297033588,6.066072826215877,0.9145153978067538,0.5626258127541193
3,50,50,5,NA,1,15.080581792815918,61.63925757514525,2.651115392020961,5.598153102284823,0.9218690841626981,0.5753555089261546
4,50,50,5,NA,1,11.44995629393161,51.33620390789678,2.1818446719282134,5.273866321822883,0.9228441217378396,0.6316851382687815
1,100,50,5,NA,1,17.566324913893794,56.25652195053441,2.837589597134634,5.568082104851405,0.9013721570342558,0.6073907770178376
2,100,50,5,NA,1,13.30345734463122,55.96543242209393,2.3231950085172794,5.366076866473822,0.911506654392638,0.6029755856668625
3,100,50,5,NA,1,9.971667486738111,64.09471378949611,2.0777043836359868,5.733163420952421,0.9265471623588033,0.5660237814219569
4,100,50,5,NA,1,9.713206934655275,54.25328632736006,1.9926442709466492,5.461139674724222,0.9281483555425373,0.6120799988575312
1,200,50,5,NA,1,12.389677654386922,65.39548565760371,2.4176730881771094,6.088846724055534,0.9073189020455997,0.5519760555783234
2,200,50,5,NA,1,11.130484383607401,60.530989844565745,2.127648717645104,5.663309222239976,0.9206647945339673,0.580904973210648
3,200,50,5,NA,1,11.688981630077075,61.66787216886523,2.2142183224449163,5.688849626093704,0.9143125034022402,0.5691762462459778
4,200,50,5,NA,1,16.257587579954585,55.52621730210084,2.7489005453744864,5.47934199325419,0.9209443489420167,0.6068393850483574
1,5,25,10,NA,1,32.13836339084374,51.15547153206403,3.9461201352096626,5.282045129727984,0.756474665825594,0.6338249255307241
2,5,25,10,NA,1,32.010770814857814,129.14990986041954,3.817244384396954,7.78719860581172,0.7734960539351824,0.3253035820275987
3,5,25,10,NA,1,34.8623672699561,52.40118511084657,3.9767378429707714,5.270005437867089,0.7428812378180514,0.6290456554845958
4,5,25,10,NA,1,28.75638698599691,52.04142610666984,3.6271540712938486,5.304971995269147,0.8025808636385379,0.6256306037532349
1,10,25,10,NA,1,32.24466829733439,53.35772703012099,3.978892593883646,5.4993055593072615,0.7592104517466037,0.6253317252749229
2,10,25,10,NA,1,27.51900433394013,51.98483638804084,3.4570766832314725,5.312534715233224,0.7992293736350421,0.6279171177453805
3,10,25,10,NA,1,29.876129538065637,57.593289071011654,3.6230974051240765,5.660071024356054,0.8252285505023944,0.5937683177313475
4,10,25,10,NA,1,28.073938763415942,56.95279173826315,3.5122146486898833,5.532529091997603,0.7907565179171224,0.6004130038008062
1,20,25,10,NA,1,28.286683767675004,50.78396751230995,3.8221298605367724,5.341696934448547,0.7938128210308673,0.6372346508148172
2,20,25,10,NA,1,20.280831003063795,54.45870275185386,3.087100157048533,5.42550817142085,0.8473754881330877,0.6184652935958947
3,20,25,10,NA,1,23.839346593192566,56.6297736184251,3.1151404722531786,5.565609364197329,0.8263468084369006,0.6068937918407749
4,20,25,10,NA,1,20.118115430195026,59.468876489894996,3.013933664757225,5.7848922827121765,0.8515811843755549,0.5874499725508496
1,50,25,10,NA,1,21.479697243776076,52.53877990399044,3.02199299574484,5.336044517226768,0.8598380096591086,0.6358145040633694
2,50,25,10,NA,1,23.896325073220044,59.39514444978765,3.3959309571745373,5.716570250250305,0.8865301752028132,0.5932822944033486
3,50,25,10,NA,1,18.64721815289045,60.15745315334682,2.8796402114442174,5.684149417172031,0.8859458252194827,0.5823403024164608
4,50,25,10,NA,1,13.86385106344087,60.75609203174442,2.4677790484204656,5.712550977160141,0.8958404478438478,0.5834425259625117
1,100,25,10,NA,1,17.568616318828806,59.929754603705874,2.7498652892230004,5.7279554812347895,0.8748361677786041,0.6027562264663516
2,100,25,10,NA,1,15.125456059654809,58.15820068645679,2.496072766748018,5.613083826221117,0.9042378890749458,0.5941910722414313
3,100,25,10,NA,1,17.46769366561941,57.72106752084631,3.170087806817021,5.569415805377963,0.9064719286440956,0.5923832641388538
4,100,25,10,NA,1,17.01803405073876,57.267481693324406,2.7535725704929885,5.508115773435161,0.9066069534995732,0.600523548851866
1,200,25,10,NA,1,15.813152244640218,57.067652930841795,2.6581042519128366,5.5990242101599685,0.8807110100163384,0.6047752229730702
2,200,25,10,NA,1,12.442704402248761,57.34760458306741,2.3473025370597975,5.521141639108663,0.9090670936631413,0.5888473742267191
3,200,25,10,NA,1,23.897841399521486,54.184296578902845,3.408045311307317,5.483757806129799,0.8963543335315505,0.621282776343014
4,200,25,10,NA,1,12.504315386219846,59.035602837468666,2.3194445634104057,5.659060421743936,0.9146272513815983,0.5888169750914907
1,5,50,10,NA,1,26.660561161535863,51.91631017115508,3.467042331643251,5.42837130646328,0.8122590791734704,0.6205233584340158
2,5,50,10,NA,1,30.84757896548611,123.56549383995532,3.636466466057186,7.710778907758962,0.7702881832388909,0.3337823040496811
3,5,50,10,NA,1,29.910424108496503,57.316423716747586,3.455373990831861,5.624247182858082,0.7959363329365067,0.6028574225799328
4,5,50,10,NA,1,27.24581239485565,53.45522812458727,3.3638989832542623,5.393289864656379,0.805608982311771,0.6190122806592303
1,10,50,10,NA,1,25.274978893188546,57.955744544019844,3.2657288398220126,5.5503683183908965,0.8228813852834078,0.6073432225986957
2,10,50,10,NA,1,24.587838490594322,58.41693891132803,3.137513383530014,5.759887355647364,0.829831035894085,0.6092695470305517
3,10,50,10,NA,1,21.25364419256987,60.63039576165826,3.191383242710318,5.648900785260149,0.838896020782376,0.5845710841918227
4,10,50,10,NA,1,26.66946573824914,60.197146710125914,3.4055870291786636,5.6513854366455964,0.8348936720336375,0.5826977904772392
1,20,50,10,NA,1,20.19072162512198,57.4745535349371,2.904368242338783,5.6646410306438035,0.8558260724446805,0.6194622217314115
2,20,50,10,NA,1,17.380232049849514,65.37034739948452,2.709324148047909,6.016140556457545,0.8977168710387513,0.5622147960717875
3,20,50,10,NA,1,16.05258126089232,67.35057316511043,2.6705448347189478,6.212609552217752,0.9038875662863617,0.5504849611979649
4,20,50,10,NA,1,13.717450702403061,61.47162753652515,2.4423410836845476,5.769943788327804,0.8959315585561244,0.5803715792721058
1,50,50,10,NA,1,16.819457728960078,54.59869742014932,2.6344086002446585,5.515002752252419,0.8868416460386207,0.6234903969255532
2,50,50,10,NA,1,12.860626934676064,53.459009928083766,2.3839997799344896,5.396264496460273,0.9040160205855663,0.6254521962275246
3,50,50,10,NA,1,11.722320297175198,55.99941078061222,2.2745318131201393,5.547988209931499,0.9152874999151027,0.6009213390369945
4,50,50,10,NA,1,14.173424296192776,58.22356876245937,2.428218308204217,5.531309149871201,0.919856422777237,0.5793896173243156
1,100,50,10,NA,1,16.709729642389398,57.40876162776297,2.705367178172998,5.644009293341307,0.8904626259278533,0.6101604262926856
2,100,50,10,NA,1,11.978677249489742,59.119243439858195,2.295717238667634,5.587060239688335,0.9276451859964432,0.5849954619301265
3,100,50,10,NA,1,10.263390415540593,54.86459742949467,2.065233674848241,5.367809684058796,0.922966343360053,0.5946857964416185
4,100,50,10,NA,1,11.360278564689514,50.852948827065774,2.2290439845431007,5.112917781551404,0.9213458931642139,0.6298576785191821
1,200,50,10,NA,1,16.077627606053582,54.391759506108016,2.628854397559241,5.520849038271358,0.9063615506647107,0.623750993508003
2,200,50,10,NA,1,13.51215926976881,52.5427398755766,2.4918235377892306,5.327738596642357,0.9247706793768902,0.6216210367726805
3,200,50,10,NA,1,10.038498656398902,54.210825585684965,2.0089093935355433,5.315019730362407,0.9280329275652349,0.6159191406436271
4,200,50,10,NA,1,10.2615082701047,56.588496666763426,2.086823478702192,5.517024100846366,0.9226723907109232,0.6053554372391869
1,5,25,20,NA,1,35.68116108082123,61.29509264858657,4.067160766113056,5.712421005114775,0.7439400670818807,0.5626327616143739
2,5,25,20,NA,1,70.22553039897281,56.326578689429304,6.033583785369758,5.4357141789586665,0.514312068108952,0.6057055468698407
3,5,25,20,NA,1,128.66838245139041,58.27486857221095,8.099613216474241,5.57758887462327,0.27503835170687246,0.5951757055520372
4,5,25,20,NA,1,35.589060506535624,54.729218316536326,4.109150950281218,5.3762233272774385,0.7372652890415603,0.6067072666217238
1,10,25,20,NA,1,33.529768257147566,55.31954686813083,4.076293976107384,5.4103011426315275,0.7454505217885429,0.6080622471660003
2,10,25,20,NA,1,29.710319233542346,52.59893151557918,3.711070279550319,5.343901450331108,0.7837973342826337,0.6183176482428263
3,10,25,20,NA,1,30.024015640415044,58.52043718807395,3.664823324447332,5.635042392956418,0.7773613826384476,0.5946877858956157
4,10,25,20,NA,1,30.546028829584884,57.21135229783461,3.6479339554057013,5.585618220126852,0.7869339174877268,0.605689669277176
1,20,25,20,NA,1,32.18078621077185,51.94841282608098,3.849502540167923,5.243364006859323,0.757604198633922,0.6321734560306949
2,20,25,20,NA,1,29.35924747598519,50.57130326845349,3.54894115089483,5.266794708718827,0.80663338501128,0.6348691586585051
3,20,25,20,NA,1,27.29682606215255,57.62519986602499,3.2980033344980826,5.515527608983806,0.8095631989088534,0.5985971863033087
4,20,25,20,NA,1,26.950210765164567,64.57972780610353,3.368855751718131,5.822870066980465,0.8067760404108113,0.5746141826599935
1,50,25,20,NA,1,21.9320565056609,52.44576328792033,3.108081140388101,5.412626171007762,0.8428733847850799,0.633447463652069
2,50,25,20,NA,1,22.812900924127792,58.41599910518494,3.2179990095508906,5.557749478804958,0.8682749754948923,0.6011032531234821
3,50,25,20,NA,1,14.922975383794805,53.608494415844596,2.5771281804277755,5.366203553580682,0.8902757553889467,0.6208439455713642
4,50,25,20,NA,1,17.33168686998346,63.430964545136064,2.750144827967308,5.918874197484491,0.8878910846718812,0.5663749797346634
1,100,25,20,NA,1,21.74326545575864,55.40669997804356,3.1515337501257834,5.585190349536785,0.8352068747042151,0.615810882576521
2,100,25,20,NA,1,17.421011413582175,55.08320052673717,2.8224766888742288,5.565093084365449,0.8894428810009545,0.6011961913133796
3,100,25,20,NA,1,16.027463945197148,53.40443881205183,2.634767569541216,5.397477798054427,0.8875382085201505,0.6197341277834598
4,100,25,20,NA,1,22.923068571127818,54.58262890381851,3.3428534510066683,5.464099833485803,0.9059448069218083,0.6226645570622673
1,200,25,20,NA,1,16.873112434543827,56.0443497909341,2.703205527257971,5.515967304523016,0.874021526462605,0.610105555270192
2,200,25,20,NA,1,14.770404412921357,55.5883952800261,2.573313954114214,5.539206620744351,0.8936333954951571,0.60373548577888
3,200,25,20,NA,1,23.631857540427447,52.48476602919881,3.4693111572715623,5.34725454532751,0.9006462152734634,0.6227824070317587
4,200,25,20,NA,1,15.763106879526301,54.341944201887955,2.7194729089069614,5.411067592181705,0.8997786985758174,0.6146111841564921
1,5,50,20,NA,1,31.28235327051098,48.7396876114106,3.813330556491205,5.156582983927925,0.7737610832666921,0.6460110448746565
2,5,50,20,NA,1,32.12557601417906,55.19984009034293,3.837300057606679,5.459173914772835,0.7634630582307672,0.6079213340566795
3,5,50,20,NA,1,36.50883324576567,62.875902686249695,4.099460344213617,5.832422639021676,0.7522804308568781,0.5743269792565371
4,5,50,20,NA,1,31.149736010107734,56.35426290904941,3.6495421118531803,5.528396110861617,0.7822429257193152,0.6036760076689665
1,10,50,20,NA,1,30.204494977283318,53.12493821538496,3.617872610757232,5.36342274952279,0.7853537865319682,0.6186626250368827
2,10,50,20,NA,1,22.865781154808552,53.693160752352455,3.0673755454117853,5.340618191474795,0.8355074868648058,0.6216180218007492
3,10,50,20,NA,1,23.15957777290678,57.839566576531396,3.096771308352107,5.606378664790373,0.8378058089727629,0.5962955642125752
4,10,50,20,NA,1,22.77783815641676,57.430686178977844,3.1001640449775145,5.699031856675729,0.8291842191937405,0.6059440184939234
1,20,50,20,NA,1,25.043668727226116,54.919468851551706,3.156074242021446,5.510252519848084,0.8152436644648225,0.614548907246356
2,20,50,20,NA,1,18.30769739240054,64.71477887877721,2.883153088716373,6.025233349326564,0.8620584328698856,0.5616432325397173
3,20,50,20,NA,1,16.43717516768264,67.55243449111671,2.6413461076452087,5.947609743642026,0.8810456225050206,0.5488565176084882
4,20,50,20,NA,1,15.90202580646662,58.77307079932428,2.646974660863819,5.706365427552109,0.8825647241081335,0.5947033227123433
1,50,50,20,NA,1,20.117333484396376,59.23522642070935,2.950222965209146,5.73476932019909,0.871209489152692,0.6005842377336984
2,50,50,20,NA,1,15.217675591133863,61.277398200364594,2.5210505266720955,5.767814057490721,0.8895665363289715,0.5802108313520583
3,50,50,20,NA,1,14.966501430065112,55.99847360399297,2.5043275980931075,5.542229310818117,0.9084164636076255,0.5995657036058626
4,50,50,20,NA,1,11.736504049717908,59.251247408158875,2.225346805484379,5.583925865450097,0.9120419260795999,0.5876803343411896
1,100,50,20,NA,1,18.18649272662038,60.53653027057339,2.7459067414554883,5.795383967996946,0.8851226725057658,0.5971879187093956
2,100,50,20,NA,1,16.233324653286026,57.80816498624879,2.6585445826394123,5.659239507952481,0.906653524119944,0.5932013851927813
3,100,50,20,NA,1,13.43224031489658,63.223864553502466,2.392986668158443,5.8260797194303615,0.915788207819483,0.5543000454920094
4,100,50,20,NA,1,11.487958860396894,53.34645404402035,2.1876862572520546,5.357716933101649,0.925970268908224,0.6266817105852922
1,200,50,20,NA,1,20.220482098367736,57.37530055089396,3.0833698470624515,5.6773310771157215,0.8980242994816793,0.605714209976302
2,200,50,20,NA,1,18.881794443794647,58.68984186958487,3.049293875229458,5.61274003590256,0.9137511488607601,0.5814453508586536
3,200,50,20,NA,1,10.599536409327612,56.57774483241851,2.0475415367531804,5.53427846464538,0.9240085694400281,0.5952104953055039
4,200,50,20,NA,1,10.952569065275235,56.27343883438592,2.2718029872388756,5.531052602868885,0.9232577205237977,0.5951181473952526
1,5,25,100,NA,1,67.36250512168446,82.2055417384947,5.859498038348843,6.620447146571046,0.5645065194441123,0.4325752634865666
2,5,25,100,NA,1,76.81430099099565,83.58346901445283,6.318858401987131,6.662871615239868,0.4721318942914142,0.4128548135717545
3,5,25,100,NA,1,82.49745735376945,184.3152282770601,6.496197586688452,9.760148420178947,0.45579922240540277,0.12897341624163863
4,5,25,100,NA,1,61.93219373731264,263.3241520348382,5.6852150854103,12.100161245871494,0.5620895266041296,0.06726241063650752
1,10,25,100,NA,1,68.78500439003416,79.20002528475963,5.971413556683671,6.431743273147175,0.5296108237110374,0.4548588243512236
2,10,25,100,NA,1,65.31415293975516,79.23905127623841,5.750732949006921,6.525499338175547,0.5448984449936974,0.4473364241720957
3,10,25,100,NA,1,54.818061731272316,70.51049983743326,5.216114584590811,6.05481458986556,0.6249888383675817,0.5101702271275392
4,10,25,100,NA,1,61.00755252955893,73.1820034628922,5.62117364041699,6.259523569448579,0.5705056264891335,0.49584574414717947
1,20,25,100,NA,1,58.34596216088073,67.2674114944321,5.388102524117128,6.0309089823270785,0.6047031510434964,0.5300790974424237
2,20,25,100,NA,1,41.92457133601514,63.790952363769335,4.534642978672286,5.842496968004295,0.6986978584929724,0.5467802850675478
3,20,25,100,NA,1,44.47786173626289,64.4586275872452,4.631119793379535,5.9761102467486715,0.692856628747511,0.5448561132068418
4,20,25,100,NA,1,37.44731370987801,57.6874059918844,4.206153772147351,5.554410700329842,0.7350961892472474,0.5868263178048706
1,50,25,100,NA,1,46.02825060413408,57.304859234760045,4.739859051278146,5.544083686182209,0.6822846277124831,0.5837822621307881
2,50,25,100,NA,1,36.192861041281,55.20807574324279,4.124736413042703,5.434045933788554,0.7703535190850127,0.6135482118268194
3,50,25,100,NA,1,30.226367662271688,52.05030368166903,3.693402040609725,5.278513678237461,0.8010833953383512,0.6257757114648561
4,50,25,100,NA,1,24.876925551415418,58.35243075989076,3.311733739860024,5.623584920094535,0.8243672143959907,0.5950266659187685
1,100,25,100,NA,1,40.44581145809911,54.42138287591017,4.326697008856916,5.432632943277857,0.7540856344798637,0.6101576503501419
2,100,25,100,NA,1,23.206091252745097,54.05012137854965,3.172307471185239,5.451948787733901,0.8306624539767917,0.6101480248499435
3,100,25,100,NA,1,18.63077545992171,52.468687829593776,2.786413956825659,5.415768615924223,0.8629460972151475,0.6221584325877608
4,100,25,100,NA,1,16.010553507458333,61.91428816427253,2.612860924937099,5.792715731080904,0.8956953011210544,0.5754889844330817
1,200,25,100,NA,1,28.16692591691559,52.97805494198651,3.617375478436587,5.327784769824239,0.7909008035394567,0.6227930595456164
2,200,25,100,NA,1,18.583818219831734,54.62571251318688,2.81419745226231,5.449439766441798,0.8812471631174051,0.6116842415029365
